image_id,file_name,question_en,answer,split,category
568972,COCO_val2014_000000568972.jpg,Is there a backpack in the image?,no,random,backpack
568972,COCO_val2014_000000568972.jpg,Is there a dining table in the image?,no,random,dining table
568972,COCO_val2014_000000568972.jpg,Is there a motorcycle in the image?,yes,popular,motorcycle
568972,COCO_val2014_000000568972.jpg,Is there a person in the image?,yes,popular,person
568972,COCO_val2014_000000568972.jpg,Is there a traffic light in the image?,yes,popular,traffic light
568972,COCO_val2014_000000568972.jpg,Is there a chair in the image?,no,popular,chair
568972,COCO_val2014_000000568972.jpg,Is there a book in the image?,no,popular,book
568972,COCO_val2014_000000568972.jpg,Is there a bottle in the image?,no,popular,bottle
568972,COCO_val2014_000000568972.jpg,Is there a bicycle in the image?,yes,adversarial,bicycle
568972,COCO_val2014_000000568972.jpg,Is there a traffic light in the image?,yes,adversarial,traffic light
568972,COCO_val2014_000000568972.jpg,Is there a motorcycle in the image?,yes,adversarial,motorcycle
568972,COCO_val2014_000000568972.jpg,Is there a chair in the image?,no,adversarial,chair
568972,COCO_val2014_000000568972.jpg,Is there a book in the image?,no,adversarial,book
568972,COCO_val2014_000000568972.jpg,Is there a bottle in the image?,no,adversarial,bottle
260994,COCO_val2014_000000260994.jpg,Is there a handbag in the image?,yes,random,handbag
260994,COCO_val2014_000000260994.jpg,Is there a backpack in the image?,yes,random,backpack
260994,COCO_val2014_000000260994.jpg,Is there a hot dog in the image?,yes,random,hot dog
260994,COCO_val2014_000000260994.jpg,Is there a spoon in the image?,no,random,spoon
260994,COCO_val2014_000000260994.jpg,Is there a baseball bat in the image?,no,random,baseball bat
260994,COCO_val2014_000000260994.jpg,Is there a parking meter in the image?,no,random,parking meter
260994,COCO_val2014_000000260994.jpg,Is there a backpack in the image?,yes,popular,backpack
260994,COCO_val2014_000000260994.jpg,Is there a hot dog in the image?,yes,popular,hot dog
260994,COCO_val2014_000000260994.jpg,Is there a person in the image?,yes,popular,person
260994,COCO_val2014_000000260994.jpg,Is there a car in the image?,no,popular,car
260994,COCO_val2014_000000260994.jpg,Is there a chair in the image?,no,popular,chair
260994,COCO_val2014_000000260994.jpg,Is there a book in the image?,no,popular,book
260994,COCO_val2014_000000260994.jpg,Is there a handbag in the image?,yes,adversarial,handbag
260994,COCO_val2014_000000260994.jpg,Is there a backpack in the image?,yes,adversarial,backpack
260994,COCO_val2014_000000260994.jpg,Is there a hot dog in the image?,yes,adversarial,hot dog
260994,COCO_val2014_000000260994.jpg,Is there a car in the image?,no,adversarial,car
260994,COCO_val2014_000000260994.jpg,Is there a chair in the image?,no,adversarial,chair
260994,COCO_val2014_000000260994.jpg,Is there a book in the image?,no,adversarial,book
83277,COCO_val2014_000000083277.jpg,Is there a car in the image?,yes,random,car
83277,COCO_val2014_000000083277.jpg,Is there a person in the image?,yes,random,person
83277,COCO_val2014_000000083277.jpg,Is there a skateboard in the image?,yes,random,skateboard
83277,COCO_val2014_000000083277.jpg,Is there a spoon in the image?,no,random,spoon
83277,COCO_val2014_000000083277.jpg,Is there a umbrella in the image?,no,random,umbrella
83277,COCO_val2014_000000083277.jpg,Is there a remote in the image?,no,random,remote
83277,COCO_val2014_000000083277.jpg,Is there a person in the image?,yes,popular,person
83277,COCO_val2014_000000083277.jpg,Is there a car in the image?,yes,popular,car
83277,COCO_val2014_000000083277.jpg,Is there a skateboard in the image?,yes,popular,skateboard
83277,COCO_val2014_000000083277.jpg,Is there a chair in the image?,no,popular,chair
83277,COCO_val2014_000000083277.jpg,Is there a book in the image?,no,popular,book
83277,COCO_val2014_000000083277.jpg,Is there a bottle in the image?,no,popular,bottle
83277,COCO_val2014_000000083277.jpg,Is there a car in the image?,yes,adversarial,car
83277,COCO_val2014_000000083277.jpg,Is there a skateboard in the image?,yes,adversarial,skateboard
83277,COCO_val2014_000000083277.jpg,Is there a person in the image?,yes,adversarial,person
83277,COCO_val2014_000000083277.jpg,Is there a chair in the image?,no,adversarial,chair
83277,COCO_val2014_000000083277.jpg,Is there a book in the image?,no,adversarial,book
83277,COCO_val2014_000000083277.jpg,Is there a bottle in the image?,no,adversarial,bottle
143503,COCO_val2014_000000143503.jpg,Is there a handbag in the image?,yes,random,handbag
143503,COCO_val2014_000000143503.jpg,Is there a umbrella in the image?,yes,random,umbrella
143503,COCO_val2014_000000143503.jpg,Is there a horse in the image?,yes,random,horse
143503,COCO_val2014_000000143503.jpg,Is there a frisbee in the image?,no,random,frisbee
143503,COCO_val2014_000000143503.jpg,Is there a stop sign in the image?,no,random,stop sign
143503,COCO_val2014_000000143503.jpg,Is there a baseball glove in the image?,no,random,baseball glove
143503,COCO_val2014_000000143503.jpg,Is there a tie in the image?,yes,popular,tie
143503,COCO_val2014_000000143503.jpg,Is there a handbag in the image?,yes,popular,handbag
143503,COCO_val2014_000000143503.jpg,Is there a horse in the image?,yes,popular,horse
143503,COCO_val2014_000000143503.jpg,Is there a car in the image?,no,popular,car
143503,COCO_val2014_000000143503.jpg,Is there a chair in the image?,no,popular,chair
143503,COCO_val2014_000000143503.jpg,Is there a book in the image?,no,popular,book
143503,COCO_val2014_000000143503.jpg,Is there a person in the image?,yes,adversarial,person
143503,COCO_val2014_000000143503.jpg,Is there a tie in the image?,yes,adversarial,tie
143503,COCO_val2014_000000143503.jpg,Is there a horse in the image?,yes,adversarial,horse
143503,COCO_val2014_000000143503.jpg,Is there a car in the image?,no,adversarial,car
143503,COCO_val2014_000000143503.jpg,Is there a chair in the image?,no,adversarial,chair
143503,COCO_val2014_000000143503.jpg,Is there a book in the image?,no,adversarial,book
327514,COCO_val2014_000000327514.jpg,Is there a bottle in the image?,yes,random,bottle
327514,COCO_val2014_000000327514.jpg,Is there a oven in the image?,yes,random,oven
327514,COCO_val2014_000000327514.jpg,Is there a person in the image?,yes,random,person
327514,COCO_val2014_000000327514.jpg,Is there a parking meter in the image?,no,random,parking meter
327514,COCO_val2014_000000327514.jpg,Is there a tennis racket in the image?,no,random,tennis racket
327514,COCO_val2014_000000327514.jpg,Is there a frisbee in the image?,no,random,frisbee
327514,COCO_val2014_000000327514.jpg,Is there a bottle in the image?,yes,popular,bottle
327514,COCO_val2014_000000327514.jpg,Is there a knife in the image?,yes,popular,knife
327514,COCO_val2014_000000327514.jpg,Is there a person in the image?,yes,popular,person
327514,COCO_val2014_000000327514.jpg,Is there a car in the image?,no,popular,car
327514,COCO_val2014_000000327514.jpg,Is there a chair in the image?,no,popular,chair
327514,COCO_val2014_000000327514.jpg,Is there a book in the image?,no,popular,book
327514,COCO_val2014_000000327514.jpg,Is there a knife in the image?,yes,adversarial,knife
327514,COCO_val2014_000000327514.jpg,Is there a bottle in the image?,yes,adversarial,bottle
327514,COCO_val2014_000000327514.jpg,Is there a oven in the image?,yes,adversarial,oven
327514,COCO_val2014_000000327514.jpg,Is there a car in the image?,no,adversarial,car
327514,COCO_val2014_000000327514.jpg,Is there a chair in the image?,no,adversarial,chair
327514,COCO_val2014_000000327514.jpg,Is there a book in the image?,no,adversarial,book
549224,COCO_val2014_000000549224.jpg,Is there a broccoli in the image?,yes,random,broccoli
549224,COCO_val2014_000000549224.jpg,Is there a knife in the image?,yes,random,knife
549224,COCO_val2014_000000549224.jpg,Is there a fork in the image?,yes,random,fork
549224,COCO_val2014_000000549224.jpg,Is there a potted plant in the image?,no,random,potted plant
549224,COCO_val2014_000000549224.jpg,Is there a clock in the image?,no,random,clock
549224,COCO_val2014_000000549224.jpg,Is there a spoon in the image?,no,random,spoon
549224,COCO_val2014_000000549224.jpg,Is there a knife in the image?,yes,popular,knife
549224,COCO_val2014_000000549224.jpg,Is there a broccoli in the image?,yes,popular,broccoli
549224,COCO_val2014_000000549224.jpg,Is there a fork in the image?,yes,popular,fork
549224,COCO_val2014_000000549224.jpg,Is there a person in the image?,no,popular,person
549224,COCO_val2014_000000549224.jpg,Is there a car in the image?,no,popular,car
549224,COCO_val2014_000000549224.jpg,Is there a chair in the image?,no,popular,chair
549224,COCO_val2014_000000549224.jpg,Is there a knife in the image?,yes,adversarial,knife
549224,COCO_val2014_000000549224.jpg,Is there a fork in the image?,yes,adversarial,fork
549224,COCO_val2014_000000549224.jpg,Is there a broccoli in the image?,yes,adversarial,broccoli
549224,COCO_val2014_000000549224.jpg,Is there a person in the image?,no,adversarial,person
549224,COCO_val2014_000000549224.jpg,Is there a car in the image?,no,adversarial,car
549224,COCO_val2014_000000549224.jpg,Is there a chair in the image?,no,adversarial,chair
333665,COCO_val2014_000000333665.jpg,Is there a person in the image?,yes,random,person
333665,COCO_val2014_000000333665.jpg,Is there a book in the image?,yes,random,book
333665,COCO_val2014_000000333665.jpg,Is there a cell phone in the image?,yes,random,cell phone
333665,COCO_val2014_000000333665.jpg,Is there a umbrella in the image?,no,random,umbrella
333665,COCO_val2014_000000333665.jpg,Is there a knife in the image?,no,random,knife
333665,COCO_val2014_000000333665.jpg,Is there a dog in the image?,no,random,dog
333665,COCO_val2014_000000333665.jpg,Is there a handbag in the image?,yes,popular,handbag
333665,COCO_val2014_000000333665.jpg,Is there a person in the image?,yes,popular,person
333665,COCO_val2014_000000333665.jpg,Is there a book in the image?,yes,popular,book
333665,COCO_val2014_000000333665.jpg,Is there a car in the image?,no,popular,car
333665,COCO_val2014_000000333665.jpg,Is there a chair in the image?,no,popular,chair
333665,COCO_val2014_000000333665.jpg,Is there a bottle in the image?,no,popular,bottle
333665,COCO_val2014_000000333665.jpg,Is there a person in the image?,yes,adversarial,person
333665,COCO_val2014_000000333665.jpg,Is there a suitcase in the image?,yes,adversarial,suitcase
333665,COCO_val2014_000000333665.jpg,Is there a handbag in the image?,yes,adversarial,handbag
333665,COCO_val2014_000000333665.jpg,Is there a car in the image?,no,adversarial,car
333665,COCO_val2014_000000333665.jpg,Is there a chair in the image?,no,adversarial,chair
333665,COCO_val2014_000000333665.jpg,Is there a bottle in the image?,no,adversarial,bottle
50942,COCO_val2014_000000050942.jpg,Is there a chair in the image?,yes,random,chair
50942,COCO_val2014_000000050942.jpg,Is there a person in the image?,yes,random,person
50942,COCO_val2014_000000050942.jpg,Is there a mouse in the image?,yes,random,mouse
50942,COCO_val2014_000000050942.jpg,Is there a tennis racket in the image?,no,random,tennis racket
50942,COCO_val2014_000000050942.jpg,Is there a skis in the image?,no,random,skis
50942,COCO_val2014_000000050942.jpg,Is there a apple in the image?,no,random,apple
50942,COCO_val2014_000000050942.jpg,Is there a keyboard in the image?,yes,popular,keyboard
50942,COCO_val2014_000000050942.jpg,Is there a mouse in the image?,yes,popular,mouse
50942,COCO_val2014_000000050942.jpg,Is there a person in the image?,yes,popular,person
50942,COCO_val2014_000000050942.jpg,Is there a car in the image?,no,popular,car
50942,COCO_val2014_000000050942.jpg,Is there a book in the image?,no,popular,book
50942,COCO_val2014_000000050942.jpg,Is there a bottle in the image?,no,popular,bottle
50942,COCO_val2014_000000050942.jpg,Is there a keyboard in the image?,yes,adversarial,keyboard
50942,COCO_val2014_000000050942.jpg,Is there a mouse in the image?,yes,adversarial,mouse
50942,COCO_val2014_000000050942.jpg,Is there a person in the image?,yes,adversarial,person
50942,COCO_val2014_000000050942.jpg,Is there a car in the image?,no,adversarial,car
50942,COCO_val2014_000000050942.jpg,Is there a book in the image?,no,adversarial,book
50942,COCO_val2014_000000050942.jpg,Is there a bottle in the image?,no,adversarial,bottle
431891,COCO_val2014_000000431891.jpg,Is there a person in the image?,yes,random,person
431891,COCO_val2014_000000431891.jpg,Is there a broccoli in the image?,yes,random,broccoli
431891,COCO_val2014_000000431891.jpg,Is there a carrot in the image?,yes,random,carrot
431891,COCO_val2014_000000431891.jpg,Is there a horse in the image?,no,random,horse
431891,COCO_val2014_000000431891.jpg,Is there a keyboard in the image?,no,random,keyboard
431891,COCO_val2014_000000431891.jpg,Is there a bird in the image?,no,random,bird
431891,COCO_val2014_000000431891.jpg,Is there a person in the image?,yes,popular,person
431891,COCO_val2014_000000431891.jpg,Is there a broccoli in the image?,yes,popular,broccoli
431891,COCO_val2014_000000431891.jpg,Is there a carrot in the image?,yes,popular,carrot
431891,COCO_val2014_000000431891.jpg,Is there a car in the image?,no,popular,car
431891,COCO_val2014_000000431891.jpg,Is there a chair in the image?,no,popular,chair
431891,COCO_val2014_000000431891.jpg,Is there a book in the image?,no,popular,book
431891,COCO_val2014_000000431891.jpg,Is there a bottle in the image?,yes,adversarial,bottle
431891,COCO_val2014_000000431891.jpg,Is there a carrot in the image?,yes,adversarial,carrot
431891,COCO_val2014_000000431891.jpg,Is there a broccoli in the image?,yes,adversarial,broccoli
431891,COCO_val2014_000000431891.jpg,Is there a car in the image?,no,adversarial,car
431891,COCO_val2014_000000431891.jpg,Is there a chair in the image?,no,adversarial,chair
431891,COCO_val2014_000000431891.jpg,Is there a book in the image?,no,adversarial,book
288336,COCO_val2014_000000288336.jpg,Is there a umbrella in the image?,yes,random,umbrella
288336,COCO_val2014_000000288336.jpg,Is there a dining table in the image?,yes,random,dining table
288336,COCO_val2014_000000288336.jpg,Is there a car in the image?,yes,random,car
288336,COCO_val2014_000000288336.jpg,Is there a surfboard in the image?,no,random,surfboard
288336,COCO_val2014_000000288336.jpg,Is there a microwave in the image?,no,random,microwave
288336,COCO_val2014_000000288336.jpg,Is there a sheep in the image?,no,random,sheep
288336,COCO_val2014_000000288336.jpg,Is there a bicycle in the image?,yes,popular,bicycle
288336,COCO_val2014_000000288336.jpg,Is there a car in the image?,yes,popular,car
288336,COCO_val2014_000000288336.jpg,Is there a person in the image?,yes,popular,person
288336,COCO_val2014_000000288336.jpg,Is there a chair in the image?,no,popular,chair
288336,COCO_val2014_000000288336.jpg,Is there a book in the image?,no,popular,book
288336,COCO_val2014_000000288336.jpg,Is there a bottle in the image?,no,popular,bottle
288336,COCO_val2014_000000288336.jpg,Is there a person in the image?,yes,adversarial,person
288336,COCO_val2014_000000288336.jpg,Is there a car in the image?,yes,adversarial,car
288336,COCO_val2014_000000288336.jpg,Is there a bench in the image?,yes,adversarial,bench
288336,COCO_val2014_000000288336.jpg,Is there a chair in the image?,no,adversarial,chair
288336,COCO_val2014_000000288336.jpg,Is there a book in the image?,no,adversarial,book
288336,COCO_val2014_000000288336.jpg,Is there a bottle in the image?,no,adversarial,bottle
250917,COCO_val2014_000000250917.jpg,Is there a cup in the image?,yes,random,cup
250917,COCO_val2014_000000250917.jpg,Is there a bowl in the image?,yes,random,bowl
250917,COCO_val2014_000000250917.jpg,Is there a car in the image?,yes,random,car
250917,COCO_val2014_000000250917.jpg,Is there a bear in the image?,no,random,bear
250917,COCO_val2014_000000250917.jpg,Is there a toothbrush in the image?,no,random,toothbrush
250917,COCO_val2014_000000250917.jpg,Is there a wine glass in the image?,no,random,wine glass
250917,COCO_val2014_000000250917.jpg,Is there a car in the image?,yes,popular,car
250917,COCO_val2014_000000250917.jpg,Is there a dining table in the image?,yes,popular,dining table
250917,COCO_val2014_000000250917.jpg,Is there a bowl in the image?,yes,popular,bowl
250917,COCO_val2014_000000250917.jpg,Is there a chair in the image?,no,popular,chair
250917,COCO_val2014_000000250917.jpg,Is there a book in the image?,no,popular,book
250917,COCO_val2014_000000250917.jpg,Is there a bottle in the image?,no,popular,bottle
250917,COCO_val2014_000000250917.jpg,Is there a cell phone in the image?,yes,adversarial,cell phone
250917,COCO_val2014_000000250917.jpg,Is there a person in the image?,yes,adversarial,person
250917,COCO_val2014_000000250917.jpg,Is there a bowl in the image?,yes,adversarial,bowl
250917,COCO_val2014_000000250917.jpg,Is there a chair in the image?,no,adversarial,chair
250917,COCO_val2014_000000250917.jpg,Is there a book in the image?,no,adversarial,book
250917,COCO_val2014_000000250917.jpg,Is there a bottle in the image?,no,adversarial,bottle
192095,COCO_val2014_000000192095.jpg,Is there a sports ball in the image?,yes,random,sports ball
192095,COCO_val2014_000000192095.jpg,Is there a person in the image?,yes,random,person
192095,COCO_val2014_000000192095.jpg,Is there a baseball glove in the image?,yes,random,baseball glove
192095,COCO_val2014_000000192095.jpg,Is there a dining table in the image?,no,random,dining table
192095,COCO_val2014_000000192095.jpg,Is there a bed in the image?,no,random,bed
192095,COCO_val2014_000000192095.jpg,Is there a cup in the image?,no,random,cup
192095,COCO_val2014_000000192095.jpg,Is there a sports ball in the image?,yes,popular,sports ball
192095,COCO_val2014_000000192095.jpg,Is there a baseball glove in the image?,yes,popular,baseball glove
192095,COCO_val2014_000000192095.jpg,Is there a person in the image?,yes,popular,person
192095,COCO_val2014_000000192095.jpg,Is there a car in the image?,no,popular,car
192095,COCO_val2014_000000192095.jpg,Is there a chair in the image?,no,popular,chair
192095,COCO_val2014_000000192095.jpg,Is there a book in the image?,no,popular,book
192095,COCO_val2014_000000192095.jpg,Is there a sports ball in the image?,yes,adversarial,sports ball
192095,COCO_val2014_000000192095.jpg,Is there a person in the image?,yes,adversarial,person
192095,COCO_val2014_000000192095.jpg,Is there a baseball glove in the image?,yes,adversarial,baseball glove
192095,COCO_val2014_000000192095.jpg,Is there a car in the image?,no,adversarial,car
192095,COCO_val2014_000000192095.jpg,Is there a chair in the image?,no,adversarial,chair
192095,COCO_val2014_000000192095.jpg,Is there a book in the image?,no,adversarial,book
437099,COCO_val2014_000000437099.jpg,Is there a traffic light in the image?,yes,random,traffic light
437099,COCO_val2014_000000437099.jpg,Is there a donut in the image?,yes,random,donut
437099,COCO_val2014_000000437099.jpg,Is there a person in the image?,yes,random,person
437099,COCO_val2014_000000437099.jpg,Is there a skateboard in the image?,no,random,skateboard
437099,COCO_val2014_000000437099.jpg,Is there a bench in the image?,no,random,bench
437099,COCO_val2014_000000437099.jpg,Is there a giraffe in the image?,no,random,giraffe
437099,COCO_val2014_000000437099.jpg,Is there a traffic light in the image?,yes,popular,traffic light
437099,COCO_val2014_000000437099.jpg,Is there a person in the image?,yes,popular,person
437099,COCO_val2014_000000437099.jpg,Is there a donut in the image?,yes,popular,donut
437099,COCO_val2014_000000437099.jpg,Is there a car in the image?,no,popular,car
437099,COCO_val2014_000000437099.jpg,Is there a chair in the image?,no,popular,chair
437099,COCO_val2014_000000437099.jpg,Is there a book in the image?,no,popular,book
437099,COCO_val2014_000000437099.jpg,Is there a traffic light in the image?,yes,adversarial,traffic light
437099,COCO_val2014_000000437099.jpg,Is there a person in the image?,yes,adversarial,person
437099,COCO_val2014_000000437099.jpg,Is there a motorcycle in the image?,yes,adversarial,motorcycle
437099,COCO_val2014_000000437099.jpg,Is there a car in the image?,no,adversarial,car
437099,COCO_val2014_000000437099.jpg,Is there a chair in the image?,no,adversarial,chair
437099,COCO_val2014_000000437099.jpg,Is there a book in the image?,no,adversarial,book
560427,COCO_val2014_000000560427.jpg,Is there a fork in the image?,yes,random,fork
560427,COCO_val2014_000000560427.jpg,Is there a cup in the image?,yes,random,cup
560427,COCO_val2014_000000560427.jpg,Is there a dining table in the image?,yes,random,dining table
560427,COCO_val2014_000000560427.jpg,Is there a airplane in the image?,no,random,airplane
560427,COCO_val2014_000000560427.jpg,Is there a frisbee in the image?,no,random,frisbee
560427,COCO_val2014_000000560427.jpg,Is there a skateboard in the image?,no,random,skateboard
560427,COCO_val2014_000000560427.jpg,Is there a cup in the image?,yes,popular,cup
560427,COCO_val2014_000000560427.jpg,Is there a fork in the image?,yes,popular,fork
560427,COCO_val2014_000000560427.jpg,Is there a dining table in the image?,yes,popular,dining table
560427,COCO_val2014_000000560427.jpg,Is there a person in the image?,no,popular,person
560427,COCO_val2014_000000560427.jpg,Is there a car in the image?,no,popular,car
560427,COCO_val2014_000000560427.jpg,Is there a chair in the image?,no,popular,chair
560427,COCO_val2014_000000560427.jpg,Is there a dining table in the image?,yes,adversarial,dining table
560427,COCO_val2014_000000560427.jpg,Is there a cup in the image?,yes,adversarial,cup
560427,COCO_val2014_000000560427.jpg,Is there a fork in the image?,yes,adversarial,fork
560427,COCO_val2014_000000560427.jpg,Is there a person in the image?,no,adversarial,person
560427,COCO_val2014_000000560427.jpg,Is there a car in the image?,no,adversarial,car
560427,COCO_val2014_000000560427.jpg,Is there a chair in the image?,no,adversarial,chair
415880,COCO_val2014_000000415880.jpg,Is there a person in the image?,yes,random,person
415880,COCO_val2014_000000415880.jpg,Is there a truck in the image?,yes,random,truck
415880,COCO_val2014_000000415880.jpg,Is there a banana in the image?,yes,random,banana
415880,COCO_val2014_000000415880.jpg,Is there a dog in the image?,no,random,dog
415880,COCO_val2014_000000415880.jpg,Is there a refrigerator in the image?,no,random,refrigerator
415880,COCO_val2014_000000415880.jpg,Is there a skis in the image?,no,random,skis
415880,COCO_val2014_000000415880.jpg,Is there a person in the image?,yes,popular,person
415880,COCO_val2014_000000415880.jpg,Is there a truck in the image?,yes,popular,truck
415880,COCO_val2014_000000415880.jpg,Is there a banana in the image?,yes,popular,banana
415880,COCO_val2014_000000415880.jpg,Is there a car in the image?,no,popular,car
415880,COCO_val2014_000000415880.jpg,Is there a chair in the image?,no,popular,chair
415880,COCO_val2014_000000415880.jpg,Is there a book in the image?,no,popular,book
415880,COCO_val2014_000000415880.jpg,Is there a truck in the image?,yes,adversarial,truck
415880,COCO_val2014_000000415880.jpg,Is there a person in the image?,yes,adversarial,person
415880,COCO_val2014_000000415880.jpg,Is there a banana in the image?,yes,adversarial,banana
415880,COCO_val2014_000000415880.jpg,Is there a car in the image?,no,adversarial,car
415880,COCO_val2014_000000415880.jpg,Is there a chair in the image?,no,adversarial,chair
415880,COCO_val2014_000000415880.jpg,Is there a book in the image?,no,adversarial,book
494550,COCO_val2014_000000494550.jpg,Is there a banana in the image?,yes,random,banana
494550,COCO_val2014_000000494550.jpg,Is there a apple in the image?,yes,random,apple
494550,COCO_val2014_000000494550.jpg,Is there a orange in the image?,yes,random,orange
494550,COCO_val2014_000000494550.jpg,Is there a bed in the image?,no,random,bed
494550,COCO_val2014_000000494550.jpg,Is there a cat in the image?,no,random,cat
494550,COCO_val2014_000000494550.jpg,Is there a tv in the image?,no,random,tv
494550,COCO_val2014_000000494550.jpg,Is there a orange in the image?,yes,popular,orange
494550,COCO_val2014_000000494550.jpg,Is there a apple in the image?,yes,popular,apple
494550,COCO_val2014_000000494550.jpg,Is there a banana in the image?,yes,popular,banana
494550,COCO_val2014_000000494550.jpg,Is there a person in the image?,no,popular,person
494550,COCO_val2014_000000494550.jpg,Is there a car in the image?,no,popular,car
494550,COCO_val2014_000000494550.jpg,Is there a chair in the image?,no,popular,chair
494550,COCO_val2014_000000494550.jpg,Is there a apple in the image?,yes,adversarial,apple
494550,COCO_val2014_000000494550.jpg,Is there a orange in the image?,yes,adversarial,orange
494550,COCO_val2014_000000494550.jpg,Is there a banana in the image?,yes,adversarial,banana
494550,COCO_val2014_000000494550.jpg,Is there a person in the image?,no,adversarial,person
494550,COCO_val2014_000000494550.jpg,Is there a car in the image?,no,adversarial,car
494550,COCO_val2014_000000494550.jpg,Is there a chair in the image?,no,adversarial,chair
89032,COCO_val2014_000000089032.jpg,Is there a tie in the image?,yes,random,tie
89032,COCO_val2014_000000089032.jpg,Is there a umbrella in the image?,yes,random,umbrella
89032,COCO_val2014_000000089032.jpg,Is there a person in the image?,yes,random,person
89032,COCO_val2014_000000089032.jpg,Is there a bed in the image?,no,random,bed
89032,COCO_val2014_000000089032.jpg,Is there a bowl in the image?,no,random,bowl
89032,COCO_val2014_000000089032.jpg,Is there a skateboard in the image?,no,random,skateboard
89032,COCO_val2014_000000089032.jpg,Is there a tie in the image?,yes,popular,tie
89032,COCO_val2014_000000089032.jpg,Is there a person in the image?,yes,popular,person
89032,COCO_val2014_000000089032.jpg,Is there a umbrella in the image?,yes,popular,umbrella
89032,COCO_val2014_000000089032.jpg,Is there a chair in the image?,no,popular,chair
89032,COCO_val2014_000000089032.jpg,Is there a book in the image?,no,popular,book
89032,COCO_val2014_000000089032.jpg,Is there a bottle in the image?,no,popular,bottle
89032,COCO_val2014_000000089032.jpg,Is there a tie in the image?,yes,adversarial,tie
89032,COCO_val2014_000000089032.jpg,Is there a umbrella in the image?,yes,adversarial,umbrella
89032,COCO_val2014_000000089032.jpg,Is there a car in the image?,yes,adversarial,car
89032,COCO_val2014_000000089032.jpg,Is there a chair in the image?,no,adversarial,chair
89032,COCO_val2014_000000089032.jpg,Is there a book in the image?,no,adversarial,book
89032,COCO_val2014_000000089032.jpg,Is there a bottle in the image?,no,adversarial,bottle
110313,COCO_val2014_000000110313.jpg,Is there a handbag in the image?,yes,random,handbag
110313,COCO_val2014_000000110313.jpg,Is there a person in the image?,yes,random,person
110313,COCO_val2014_000000110313.jpg,Is there a umbrella in the image?,yes,random,umbrella
110313,COCO_val2014_000000110313.jpg,Is there a laptop in the image?,no,random,laptop
110313,COCO_val2014_000000110313.jpg,Is there a oven in the image?,no,random,oven
110313,COCO_val2014_000000110313.jpg,Is there a bed in the image?,no,random,bed
110313,COCO_val2014_000000110313.jpg,Is there a umbrella in the image?,yes,popular,umbrella
110313,COCO_val2014_000000110313.jpg,Is there a person in the image?,yes,popular,person
110313,COCO_val2014_000000110313.jpg,Is there a handbag in the image?,yes,popular,handbag
110313,COCO_val2014_000000110313.jpg,Is there a car in the image?,no,popular,car
110313,COCO_val2014_000000110313.jpg,Is there a chair in the image?,no,popular,chair
110313,COCO_val2014_000000110313.jpg,Is there a book in the image?,no,popular,book
110313,COCO_val2014_000000110313.jpg,Is there a handbag in the image?,yes,adversarial,handbag
110313,COCO_val2014_000000110313.jpg,Is there a umbrella in the image?,yes,adversarial,umbrella
110313,COCO_val2014_000000110313.jpg,Is there a person in the image?,yes,adversarial,person
110313,COCO_val2014_000000110313.jpg,Is there a car in the image?,no,adversarial,car
110313,COCO_val2014_000000110313.jpg,Is there a chair in the image?,no,adversarial,chair
110313,COCO_val2014_000000110313.jpg,Is there a book in the image?,no,adversarial,book
444913,COCO_val2014_000000444913.jpg,Is there a frisbee in the image?,yes,random,frisbee
444913,COCO_val2014_000000444913.jpg,Is there a car in the image?,yes,random,car
444913,COCO_val2014_000000444913.jpg,Is there a person in the image?,yes,random,person
444913,COCO_val2014_000000444913.jpg,Is there a bowl in the image?,no,random,bowl
444913,COCO_val2014_000000444913.jpg,Is there a spoon in the image?,no,random,spoon
444913,COCO_val2014_000000444913.jpg,Is there a cat in the image?,no,random,cat
444913,COCO_val2014_000000444913.jpg,Is there a person in the image?,yes,popular,person
444913,COCO_val2014_000000444913.jpg,Is there a frisbee in the image?,yes,popular,frisbee
444913,COCO_val2014_000000444913.jpg,Is there a car in the image?,yes,popular,car
444913,COCO_val2014_000000444913.jpg,Is there a chair in the image?,no,popular,chair
444913,COCO_val2014_000000444913.jpg,Is there a book in the image?,no,popular,book
444913,COCO_val2014_000000444913.jpg,Is there a bottle in the image?,no,popular,bottle
444913,COCO_val2014_000000444913.jpg,Is there a car in the image?,yes,adversarial,car
444913,COCO_val2014_000000444913.jpg,Is there a frisbee in the image?,yes,adversarial,frisbee
444913,COCO_val2014_000000444913.jpg,Is there a person in the image?,yes,adversarial,person
444913,COCO_val2014_000000444913.jpg,Is there a chair in the image?,no,adversarial,chair
444913,COCO_val2014_000000444913.jpg,Is there a book in the image?,no,adversarial,book
444913,COCO_val2014_000000444913.jpg,Is there a bottle in the image?,no,adversarial,bottle
153524,COCO_val2014_000000153524.jpg,Is there a mouse in the image?,yes,random,mouse
153524,COCO_val2014_000000153524.jpg,Is there a keyboard in the image?,yes,random,keyboard
153524,COCO_val2014_000000153524.jpg,Is there a tv in the image?,yes,random,tv
153524,COCO_val2014_000000153524.jpg,Is there a potted plant in the image?,no,random,potted plant
153524,COCO_val2014_000000153524.jpg,Is there a stop sign in the image?,no,random,stop sign
153524,COCO_val2014_000000153524.jpg,Is there a wine glass in the image?,no,random,wine glass
153524,COCO_val2014_000000153524.jpg,Is there a keyboard in the image?,yes,popular,keyboard
