image_id,file_name,question,answer,predicted,split,category,language,raw_response
207072,COCO_val2014_000000207072.jpg,Kya tasveer mein insaan hai?,no,no,adversarial,person,roman,no
317565,COCO_val2014_000000317565.jpg,Kya tasveer mein gaari hai?,no,no,adversarial,car,roman,no
194716,COCO_val2014_000000194716.jpg,Kya tasveer mein kitaab hai?,no,no,adversarial,book,roman,no
83277,COCO_val2014_000000083277.jpg,Kya tasveer mein kitaab hai?,no,no,adversarial,book,roman,no
322816,COCO_val2014_000000322816.jpg,Kya tasveer mein gaari hai?,no,yes,adversarial,car,roman,yes
297522,COCO_val2014_000000297522.jpg,Kya tasveer mein gaari hai?,no,yes,adversarial,car,roman,yes
478736,COCO_val2014_000000478736.jpg,Kya tasveer mein insaan hai?,no,yes,adversarial,person,roman,yes
115776,COCO_val2014_000000115776.jpg,Kya tasveer mein insaan hai?,no,yes,adversarial,person,roman,yes
279549,COCO_val2014_000000279549.jpg,Kya tasveer mein gaari hai?,no,yes,adversarial,car,roman,yes
218494,COCO_val2014_000000218494.jpg,Kya tasveer mein kursi hai?,no,yes,adversarial,chair,roman,yes
375285,COCO_val2014_000000375285.jpg,Kya tasveer mein kursi hai?,no,no,adversarial,chair,roman,no
497067,COCO_val2014_000000497067.jpg,Kya tasveer mein botal hai?,no,yes,adversarial,bottle,roman,yes
110330,COCO_val2014_000000110330.jpg,Kya tasveer mein kitaab hai?,no,no,adversarial,book,roman,no
255401,COCO_val2014_000000255401.jpg,Kya tasveer mein kursi hai?,no,yes,adversarial,chair,roman,yes
422025,COCO_val2014_000000422025.jpg,Kya tasveer mein kitaab hai?,no,no,adversarial,book,roman,no
54329,COCO_val2014_000000054329.jpg,Kya tasveer mein kitaab hai?,no,no,adversarial,book,roman,no
257036,COCO_val2014_000000257036.jpg,Kya tasveer mein kitaab hai?,no,no,adversarial,book,roman,no
150224,COCO_val2014_000000150224.jpg,Kya tasveer mein botal hai?,no,no,adversarial,bottle,roman,no
536403,COCO_val2014_000000536403.jpg,Kya tasveer mein insaan hai?,no,no,adversarial,person,roman,no
431891,COCO_val2014_000000431891.jpg,Kya tasveer mein gaari hai?,no,yes,adversarial,car,roman,yes
323576,COCO_val2014_000000323576.jpg,Kya tasveer mein kitaab hai?,no,no,adversarial,book,roman,no
439982,COCO_val2014_000000439982.jpg,Kya tasveer mein kitaab hai?,no,no,adversarial,book,roman,no
54329,COCO_val2014_000000054329.jpg,Kya tasveer mein kursi hai?,no,no,adversarial,chair,roman,no
110313,COCO_val2014_000000110313.jpg,Kya tasveer mein kursi hai?,no,no,adversarial,chair,roman,no
233727,COCO_val2014_000000233727.jpg,Kya tasveer mein kursi hai?,no,no,adversarial,chair,roman,no
228335,COCO_val2014_000000228335.jpg,Kya tasveer mein botal hai?,no,no,adversarial,bottle,roman,no
520659,COCO_val2014_000000520659.jpg,Kya tasveer mein gaari hai?,no,yes,adversarial,car,roman,yes
8021,COCO_val2014_000000008021.jpg,Kya tasveer mein gaari hai?,no,no,adversarial,car,roman,no
50942,COCO_val2014_000000050942.jpg,Kya tasveer mein gaari hai?,no,no,adversarial,car,roman,no
200627,COCO_val2014_000000200627.jpg,Kya tasveer mein kursi hai?,no,no,adversarial,chair,roman,no
386424,COCO_val2014_000000386424.jpg,Kya tasveer mein gaari hai?,no,no,adversarial,car,roman,no
248089,COCO_val2014_000000248089.jpg,Kya tasveer mein kitaab hai?,no,no,adversarial,book,roman,no
17714,COCO_val2014_000000017714.jpg,Kya tasveer mein gaari hai?,no,yes,adversarial,car,roman,yes
526418,COCO_val2014_000000526418.jpg,Kya tasveer mein botal hai?,no,no,adversarial,bottle,roman,no
342165,COCO_val2014_000000342165.jpg,Kya tasveer mein kitaab hai?,no,no,adversarial,book,roman,no
8718,COCO_val2014_000000008718.jpg,Kya tasveer mein insaan hai?,no,yes,adversarial,person,roman,yes
332625,COCO_val2014_000000332625.jpg,Kya tasveer mein gaari hai?,no,no,adversarial,car,roman,no
131280,COCO_val2014_000000131280.jpg,Kya tasveer mein kitaab hai?,no,no,adversarial,book,roman,no
367872,COCO_val2014_000000367872.jpg,Kya tasveer mein kitaab hai?,no,no,adversarial,book,roman,no
455716,COCO_val2014_000000455716.jpg,Kya tasveer mein kursi hai?,no,no,adversarial,chair,roman,no
398798,COCO_val2014_000000398798.jpg,Kya tasveer mein gaari hai?,no,yes,adversarial,car,roman,yes
383087,COCO_val2014_000000383087.jpg,Kya tasveer mein kitaab hai?,no,no,adversarial,book,roman,no
