image_id,file_name,question,answer,predicted,split,category,language,raw_response
8021,COCO_val2014_000000008021.jpg,کیا تصویر میں کوئی بوتل ہے؟,yes,no,adversarial,bottle,ur,no
50942,COCO_val2014_000000050942.jpg,کیا تصویر میں کی بورڈ ہے؟,yes,yes,adversarial,keyboard,ur,yes
200627,COCO_val2014_000000200627.jpg,کیا تصویر میں بروکولی ہے؟,yes,yes,adversarial,broccoli,ur,yes
386424,COCO_val2014_000000386424.jpg,کیا تصویر میں گلدان ہے؟,yes,no,adversarial,vase,ur,no
248089,COCO_val2014_000000248089.jpg,کیا تصویر میں کوئی ریموٹ ہے؟,yes,no,adversarial,remote,ur,no
17714,COCO_val2014_000000017714.jpg,کیا تصویر میں چاقو ہے؟,yes,yes,adversarial,knife,ur,yes
526418,COCO_val2014_000000526418.jpg,کیا تصویر میں کوئی کتاب ہے؟,yes,yes,adversarial,book,ur,yes
342165,COCO_val2014_000000342165.jpg,کیا تصویر میں کوئی شخص ہے؟,yes,no,adversarial,person,ur,no
8718,COCO_val2014_000000008718.jpg,کیا تصویر میں کپ ہے؟,yes,yes,adversarial,cup,ur,yes
332625,COCO_val2014_000000332625.jpg,کیا تصویر میں ٹی وی ہے؟,yes,yes,adversarial,tv,ur,yes
131280,COCO_val2014_000000131280.jpg,کیا تصویر میں چھتری ہے؟,yes,yes,adversarial,umbrella,ur,yes
367872,COCO_val2014_000000367872.jpg,کیا تصویر میں بیس بال کا بیٹ ہے؟,yes,yes,adversarial,baseball bat,ur,yes
455716,COCO_val2014_000000455716.jpg,کیا تصویر میں کوئی موٹر سائیکل ہے؟,yes,no,adversarial,motorcycle,ur,no
398798,COCO_val2014_000000398798.jpg,کیا تصویر میں ٹینس ریکیٹ ہے؟,yes,yes,adversarial,tennis racket,ur,yes
383087,COCO_val2014_000000383087.jpg,کیا تصویر میں کھانے کی میز ہے؟,yes,yes,adversarial,dining table,ur,yes
322816,COCO_val2014_000000322816.jpg,کیا تصویر میں کرسی ہے؟,no,no,adversarial,chair,ur,no
470699,COCO_val2014_000000470699.jpg,کیا تصویر میں کوئی کتاب ہے؟,no,no,adversarial,book,ur,no
520862,COCO_val2014_000000520862.jpg,کیا تصویر میں کوئی کار ہے؟,no,no,adversarial,car,ur,no
412419,COCO_val2014_000000412419.jpg,کیا تصویر میں کوئی کتاب ہے؟,no,no,adversarial,book,ur,no
131280,COCO_val2014_000000131280.jpg,کیا تصویر میں کرسی ہے؟,no,yes,adversarial,chair,ur,yes
577219,COCO_val2014_000000577219.jpg,کیا تصویر میں کوئی کتاب ہے؟,no,no,adversarial,book,ur,no
303685,COCO_val2014_000000303685.jpg,کیا تصویر میں کوئی کار ہے؟,no,no,adversarial,car,ur,no
113139,COCO_val2014_000000113139.jpg,کیا تصویر میں کوئی کار ہے؟,no,no,adversarial,car,ur,no
207072,COCO_val2014_000000207072.jpg,کیا تصویر میں کوئی شخص ہے؟,no,no,adversarial,person,ur,no
317565,COCO_val2014_000000317565.jpg,کیا تصویر میں کوئی کار ہے؟,no,no,adversarial,car,ur,no
194716,COCO_val2014_000000194716.jpg,کیا تصویر میں کوئی کتاب ہے؟,no,no,adversarial,book,ur,no
83277,COCO_val2014_000000083277.jpg,کیا تصویر میں کوئی کتاب ہے؟,no,no,adversarial,book,ur,no
322816,COCO_val2014_000000322816.jpg,کیا تصویر میں کوئی کار ہے؟,no,no,adversarial,car,ur,no
297522,COCO_val2014_000000297522.jpg,کیا تصویر میں کوئی کار ہے؟,no,yes,adversarial,car,ur,yes
478736,COCO_val2014_000000478736.jpg,کیا تصویر میں کوئی شخص ہے؟,no,no,adversarial,person,ur,no
115776,COCO_val2014_000000115776.jpg,کیا تصویر میں کوئی شخص ہے؟,no,no,adversarial,person,ur,no
279549,COCO_val2014_000000279549.jpg,کیا تصویر میں کوئی کار ہے؟,no,no,adversarial,car,ur,no
218494,COCO_val2014_000000218494.jpg,کیا تصویر میں کرسی ہے؟,no,no,adversarial,chair,ur,no
375285,COCO_val2014_000000375285.jpg,کیا تصویر میں کرسی ہے؟,no,yes,adversarial,chair,ur,yes
497067,COCO_val2014_000000497067.jpg,کیا تصویر میں کوئی بوتل ہے؟,no,no,adversarial,bottle,ur,no
110330,COCO_val2014_000000110330.jpg,کیا تصویر میں کوئی کتاب ہے؟,no,no,adversarial,book,ur,no
255401,COCO_val2014_000000255401.jpg,کیا تصویر میں کرسی ہے؟,no,yes,adversarial,chair,ur,yes
422025,COCO_val2014_000000422025.jpg,کیا تصویر میں کوئی کتاب ہے؟,no,no,adversarial,book,ur,no
54329,COCO_val2014_000000054329.jpg,کیا تصویر میں کوئی کتاب ہے؟,no,no,adversarial,book,ur,no
257036,COCO_val2014_000000257036.jpg,کیا تصویر میں کوئی کتاب ہے؟,no,no,adversarial,book,ur,no
150224,COCO_val2014_000000150224.jpg,کیا تصویر میں کوئی بوتل ہے؟,no,yes,adversarial,bottle,ur,yes
536403,COCO_val2014_000000536403.jpg,کیا تصویر میں کوئی شخص ہے؟,no,no,adversarial,person,ur,no
431891,COCO_val2014_000000431891.jpg,کیا تصویر میں کوئی کار ہے؟,no,yes,adversarial,car,ur,yes
323576,COCO_val2014_000000323576.jpg,کیا تصویر میں کوئی کتاب ہے؟,no,no,adversarial,book,ur,no
439982,COCO_val2014_000000439982.jpg,کیا تصویر میں کوئی کتاب ہے؟,no,no,adversarial,book,ur,no
54329,COCO_val2014_000000054329.jpg,کیا تصویر میں کرسی ہے؟,no,no,adversarial,chair,ur,no
110313,COCO_val2014_000000110313.jpg,کیا تصویر میں کرسی ہے؟,no,no,adversarial,chair,ur,no
233727,COCO_val2014_000000233727.jpg,کیا تصویر میں کرسی ہے؟,no,yes,adversarial,chair,ur,yes
228335,COCO_val2014_000000228335.jpg,کیا تصویر میں کوئی بوتل ہے؟,no,no,adversarial,bottle,ur,no
520659,COCO_val2014_000000520659.jpg,کیا تصویر میں کوئی کار ہے؟,no,no,adversarial,car,ur,no
8021,COCO_val2014_000000008021.jpg,کیا تصویر میں کوئی کار ہے؟,no,no,adversarial,car,ur,no
50942,COCO_val2014_000000050942.jpg,کیا تصویر میں کوئی کار ہے؟,no,no,adversarial,car,ur,no
200627,COCO_val2014_000000200627.jpg,کیا تصویر میں کرسی ہے؟,no,no,adversarial,chair,ur,no
386424,COCO_val2014_000000386424.jpg,کیا تصویر میں کوئی کار ہے؟,no,no,adversarial,car,ur,no
248089,COCO_val2014_000000248089.jpg,کیا تصویر میں کوئی کتاب ہے؟,no,no,adversarial,book,ur,no
17714,COCO_val2014_000000017714.jpg,کیا تصویر میں کوئی کار ہے؟,no,no,adversarial,car,ur,no
526418,COCO_val2014_000000526418.jpg,کیا تصویر میں کوئی بوتل ہے؟,no,yes,adversarial,bottle,ur,yes
342165,COCO_val2014_000000342165.jpg,کیا تصویر میں کوئی کتاب ہے؟,no,no,adversarial,book,ur,no
8718,COCO_val2014_000000008718.jpg,کیا تصویر میں کوئی شخص ہے؟,no,no,adversarial,person,ur,no
332625,COCO_val2014_000000332625.jpg,کیا تصویر میں کوئی کار ہے؟,no,no,adversarial,car,ur,no
131280,COCO_val2014_000000131280.jpg,کیا تصویر میں کوئی کتاب ہے؟,no,no,adversarial,book,ur,no
367872,COCO_val2014_000000367872.jpg,کیا تصویر میں کوئی کتاب ہے؟,no,no,adversarial,book,ur,no
455716,COCO_val2014_000000455716.jpg,کیا تصویر میں کرسی ہے؟,no,no,adversarial,chair,ur,no
398798,COCO_val2014_000000398798.jpg,کیا تصویر میں کوئی کار ہے؟,no,no,adversarial,car,ur,no
383087,COCO_val2014_000000383087.jpg,کیا تصویر میں کوئی کتاب ہے؟,no,no,adversarial,book,ur,no
