image_id,file_name,question,answer,predicted,split,category,language,raw_response
526418,COCO_val2014_000000526418.jpg,Is there a bottle in the image?,no,yes,adversarial,bottle,en,yes
342165,COCO_val2014_000000342165.jpg,Is there a book in the image?,no,yes,adversarial,book,en,yes
8718,COCO_val2014_000000008718.jpg,Is there a person in the image?,no,no,adversarial,person,en,no
332625,COCO_val2014_000000332625.jpg,Is there a car in the image?,no,yes,adversarial,car,en,yes
131280,COCO_val2014_000000131280.jpg,Is there a book in the image?,no,no,adversarial,book,en,no
367872,COCO_val2014_000000367872.jpg,Is there a book in the image?,no,yes,adversarial,book,en,yes
455716,COCO_val2014_000000455716.jpg,Is there a chair in the image?,no,no,adversarial,chair,en,no
398798,COCO_val2014_000000398798.jpg,Is there a car in the image?,no,no,adversarial,car,en,no
383087,COCO_val2014_000000383087.jpg,Is there a book in the image?,no,no,adversarial,book,en,no
322816,COCO_val2014_000000322816.jpg,کیا تصویر میں کیک ہے؟,yes,yes,random,cake,ur,yes
470699,COCO_val2014_000000470699.jpg,کیا تصویر میں کوئی شخص ہے؟,yes,yes,random,person,ur,yes
520862,COCO_val2014_000000520862.jpg,کیا تصویر میں کرسی ہے؟,yes,yes,random,chair,ur,yes
412419,COCO_val2014_000000412419.jpg,کیا تصویر میں بیس بال کا دستانہ ہے؟,yes,yes,random,baseball glove,ur,yes
131280,COCO_val2014_000000131280.jpg,کیا تصویر میں کھیلوں کی گیند ہے؟,yes,yes,random,sports ball,ur,yes
577219,COCO_val2014_000000577219.jpg,کیا تصویر میں کوئی شخص ہے؟,yes,yes,random,person,ur,yes
303685,COCO_val2014_000000303685.jpg,کیا تصویر میں کوئی بیگ ہے؟,yes,yes,random,backpack,ur,yes
113139,COCO_val2014_000000113139.jpg,کیا تصویر میں کھانے کی میز ہے؟,yes,yes,random,dining table,ur,yes
207072,COCO_val2014_000000207072.jpg,کیا تصویر میں کوئی پودا ہے؟,yes,yes,random,potted plant,ur,yes
317565,COCO_val2014_000000317565.jpg,کیا تصویر میں ٹی وی ہے؟,yes,yes,random,tv,ur,yes
194716,COCO_val2014_000000194716.jpg,کیا تصویر میں کوئی شخص ہے؟,yes,yes,random,person,ur,yes
83277,COCO_val2014_000000083277.jpg,کیا تصویر میں کوئی شخص ہے؟,yes,yes,random,person,ur,yes
322816,COCO_val2014_000000322816.jpg,کیا تصویر میں کوئی کتاب ہے؟,yes,yes,random,book,ur,yes
297522,COCO_val2014_000000297522.jpg,کیا تصویر میں بیس بال کا دستانہ ہے؟,yes,yes,random,baseball glove,ur,yes
478736,COCO_val2014_000000478736.jpg,کیا تصویر میں ٹریفک لائٹ ہے؟,yes,yes,random,traffic light,ur,yes
115776,COCO_val2014_000000115776.jpg,کیا تصویر میں کانٹا ہے؟,yes,yes,random,fork,ur,yes
279549,COCO_val2014_000000279549.jpg,کیا تصویر میں ٹینس ریکیٹ ہے؟,yes,yes,random,tennis racket,ur,yes
218494,COCO_val2014_000000218494.jpg,کیا تصویر میں کوئی چوہا ہے؟,yes,yes,random,mouse,ur,yes
375285,COCO_val2014_000000375285.jpg,کیا تصویر میں کوئی بیگ ہے؟,yes,yes,random,backpack,ur,yes
497067,COCO_val2014_000000497067.jpg,کیا تصویر میں کوئی کار ہے؟,yes,yes,random,car,ur,yes
110330,COCO_val2014_000000110330.jpg,کیا تصویر میں ہینڈ بیگ ہے؟,yes,yes,random,handbag,ur,yes
255401,COCO_val2014_000000255401.jpg,کیا تصویر میں کوئی بوتل ہے؟,yes,yes,random,bottle,ur,yes
422025,COCO_val2014_000000422025.jpg,کیا تصویر میں کوئی شخص ہے؟,yes,yes,random,person,ur,yes
54329,COCO_val2014_000000054329.jpg,کیا تصویر میں کھیلوں کی گیند ہے؟,yes,yes,random,sports ball,ur,yes
257036,COCO_val2014_000000257036.jpg,کیا تصویر میں کوئی سائیکل ہے؟,yes,yes,random,bicycle,ur,yes
150224,COCO_val2014_000000150224.jpg,کیا تصویر میں کوئی شخص ہے؟,yes,yes,random,person,ur,yes
536403,COCO_val2014_000000536403.jpg,کیا تصویر میں کوئی ہاٹ ڈاگ ہے؟,yes,yes,random,hot dog,ur,yes
431891,COCO_val2014_000000431891.jpg,کیا تصویر میں کوئی شخص ہے؟,yes,yes,random,person,ur,yes
323576,COCO_val2014_000000323576.jpg,کیا تصویر میں کرسی ہے؟,yes,yes,random,chair,ur,yes
439982,COCO_val2014_000000439982.jpg,کیا تصویر میں گاجر ہے؟,yes,yes,random,carrot,ur,yes
54329,COCO_val2014_000000054329.jpg,کیا تصویر میں کوئی شخص ہے؟,yes,yes,random,person,ur,yes
110313,COCO_val2014_000000110313.jpg,کیا تصویر میں کوئی شخص ہے؟,yes,yes,random,person,ur,yes
233727,COCO_val2014_000000233727.jpg,کیا تصویر میں کوئی شخص ہے؟,yes,yes,random,person,ur,yes
228335,COCO_val2014_000000228335.jpg,کیا تصویر میں گلدان ہے؟,yes,yes,random,vase,ur,yes
520659,COCO_val2014_000000520659.jpg,کیا تصویر میں کوئی سرف بورڈ ہے؟,yes,yes,random,surfboard,ur,yes
8021,COCO_val2014_000000008021.jpg,کیا تصویر میں ٹائی ہے؟,yes,yes,random,tie,ur,yes
50942,COCO_val2014_000000050942.jpg,کیا تصویر میں کرسی ہے؟,yes,yes,random,chair,ur,yes
200627,COCO_val2014_000000200627.jpg,کیا تصویر میں کپ ہے؟,yes,yes,random,cup,ur,yes
386424,COCO_val2014_000000386424.jpg,کیا تصویر میں کھانے کی میز ہے؟,yes,yes,random,dining table,ur,yes
248089,COCO_val2014_000000248089.jpg,کیا تصویر میں کوئی شخص ہے؟,yes,yes,random,person,ur,yes
17714,COCO_val2014_000000017714.jpg,کیا تصویر میں کھانے کی میز ہے؟,yes,yes,random,dining table,ur,yes
526418,COCO_val2014_000000526418.jpg,کیا تصویر میں کوئی ٹیڈی بیر ہے؟,yes,yes,random,teddy bear,ur,yes
342165,COCO_val2014_000000342165.jpg,کیا تصویر میں کوئی شخص ہے؟,yes,yes,random,person,ur,yes
8718,COCO_val2014_000000008718.jpg,کیا تصویر میں ایک پیالہ ہے؟,yes,yes,random,bowl,ur,yes
332625,COCO_val2014_000000332625.jpg,کیا تصویر میں کوئی شخص ہے؟,yes,yes,random,person,ur,yes
131280,COCO_val2014_000000131280.jpg,کیا تصویر میں کوئی شخص ہے؟,yes,yes,random,person,ur,yes
367872,COCO_val2014_000000367872.jpg,کیا تصویر میں کھیلوں کی گیند ہے؟,yes,yes,random,sports ball,ur,yes
455716,COCO_val2014_000000455716.jpg,کیا تصویر میں کوئی موٹر سائیکل ہے؟,yes,yes,random,motorcycle,ur,yes
398798,COCO_val2014_000000398798.jpg,کیا تصویر میں ٹینس ریکیٹ ہے؟,yes,yes,random,tennis racket,ur,yes
383087,COCO_val2014_000000383087.jpg,کیا تصویر میں ایک پیالہ ہے؟,yes,yes,random,bowl,ur,yes
322816,COCO_val2014_000000322816.jpg,کیا تصویر میں کوئی سینڈوچ ہے؟,no,yes,random,sandwich,ur,yes
470699,COCO_val2014_000000470699.jpg,کیا تصویر میں کوئی بستر ہے؟,no,yes,random,bed,ur,yes
520862,COCO_val2014_000000520862.jpg,کیا تصویر میں کوئی بیگ ہے؟,no,yes,random,backpack,ur,yes
412419,COCO_val2014_000000412419.jpg,کیا تصویر میں کوئی پودا ہے؟,no,yes,random,potted plant,ur,yes
131280,COCO_val2014_000000131280.jpg,کیا تصویر میں ہینڈ بیگ ہے؟,no,yes,random,handbag,ur,yes
577219,COCO_val2014_000000577219.jpg,کیا تصویر میں مائکروویو ہے؟,no,yes,random,microwave,ur,yes
303685,COCO_val2014_000000303685.jpg,کیا تصویر میں کیک ہے؟,no,yes,random,cake,ur,yes
113139,COCO_val2014_000000113139.jpg,کیا تصویر میں سنو بورڈ ہے؟,no,yes,random,snowboard,ur,yes
207072,COCO_val2014_000000207072.jpg,کیا تصویر میں سنو بورڈ ہے؟,no,yes,random,snowboard,ur,yes
317565,COCO_val2014_000000317565.jpg,کیا تصویر میں کوئی ریموٹ ہے؟,no,yes,random,remote,ur,yes
194716,COCO_val2014_000000194716.jpg,کیا تصویر میں ہینڈ بیگ ہے؟,no,yes,random,handbag,ur,yes
83277,COCO_val2014_000000083277.jpg,کیا تصویر میں چھتری ہے؟,no,yes,random,umbrella,ur,yes
322816,COCO_val2014_000000322816.jpg,کیا تصویر میں کرسی ہے؟,no,yes,random,chair,ur,yes
297522,COCO_val2014_000000297522.jpg,کیا تصویر میں پارکنگ میٹر ہے؟,no,yes,random,parking meter,ur,yes
478736,COCO_val2014_000000478736.jpg,کیا تصویر میں بس ہے؟,no,yes,random,bus,ur,yes
115776,COCO_val2014_000000115776.jpg,کیا تصویر میں پارکنگ میٹر ہے؟,no,yes,random,parking meter,ur,yes
279549,COCO_val2014_000000279549.jpg,کیا تصویر میں کوئی کتاب ہے؟,no,yes,random,book,ur,yes
218494,COCO_val2014_000000218494.jpg,کیا تصویر میں کوئی سینڈوچ ہے؟,no,yes,random,sandwich,ur,yes
375285,COCO_val2014_000000375285.jpg,کیا تصویر میں کوئی ٹیڈی بیر ہے؟,no,yes,random,teddy bear,ur,yes
497067,COCO_val2014_000000497067.jpg,کیا تصویر میں فریسبی ہے؟,no,yes,random,frisbee,ur,yes
110330,COCO_val2014_000000110330.jpg,کیا تصویر میں کیک ہے؟,no,yes,random,cake,ur,yes
255401,COCO_val2014_000000255401.jpg,کیا تصویر میں ٹریفک لائٹ ہے؟,no,yes,random,traffic light,ur,yes
422025,COCO_val2014_000000422025.jpg,کیا تصویر میں گلدان ہے؟,no,yes,random,vase,ur,yes
54329,COCO_val2014_000000054329.jpg,کیا تصویر میں سٹاپ کا نشان ہے؟,no,yes,random,stop sign,ur,yes
257036,COCO_val2014_000000257036.jpg,کیا تصویر میں کوئی سوٹ کیس ہے؟,no,yes,random,suitcase,ur,yes
150224,COCO_val2014_000000150224.jpg,کیا تصویر میں کوئی سوٹ کیس ہے؟,no,yes,random,suitcase,ur,yes
536403,COCO_val2014_000000536403.jpg,کیا تصویر میں زیبرا ہے؟,no,yes,random,zebra,ur,yes
431891,COCO_val2014_000000431891.jpg,کیا تصویر میں گھوڑا ہے؟,no,yes,random,horse,ur,yes
323576,COCO_val2014_000000323576.jpg,کیا تصویر میں ریفریجریٹر ہے؟,no,yes,random,refrigerator,ur,yes
439982,COCO_val2014_000000439982.jpg,کیا تصویر میں کوئی سرف بورڈ ہے؟,no,yes,random,surfboard,ur,yes
54329,COCO_val2014_000000054329.jpg,کیا تصویر میں کوئی ہاٹ ڈاگ ہے؟,no,yes,random,hot dog,ur,yes
110313,COCO_val2014_000000110313.jpg,کیا تصویر میں تندور ہے؟,no,yes,random,oven,ur,yes
233727,COCO_val2014_000000233727.jpg,کیا تصویر میں کھیلوں کی گیند ہے؟,no,yes,random,sports ball,ur,yes
228335,COCO_val2014_000000228335.jpg,کیا تصویر میں کتا ہے؟,no,yes,random,dog,ur,yes
520659,COCO_val2014_000000520659.jpg,کیا تصویر میں کیک ہے؟,no,yes,random,cake,ur,yes
8021,COCO_val2014_000000008021.jpg,کیا تصویر میں کیک ہے؟,no,yes,random,cake,ur,yes
50942,COCO_val2014_000000050942.jpg,کیا تصویر میں ٹینس ریکیٹ ہے؟,no,yes,random,tennis racket,ur,yes
200627,COCO_val2014_000000200627.jpg,کیا تصویر میں زیبرا ہے؟,no,yes,random,zebra,ur,yes
386424,COCO_val2014_000000386424.jpg,کیا تصویر میں ایک پیالہ ہے؟,no,yes,random,bowl,ur,yes
248089,COCO_val2014_000000248089.jpg,کیا تصویر میں شراب کا گلاس ہے؟,no,yes,random,wine glass,ur,yes
17714,COCO_val2014_000000017714.jpg,کیا تصویر میں کوئی سینڈوچ ہے؟,no,yes,random,sandwich,ur,yes
526418,COCO_val2014_000000526418.jpg,کیا تصویر میں ٹینس ریکیٹ ہے؟,no,yes,random,tennis racket,ur,yes
342165,COCO_val2014_000000342165.jpg,کیا تصویر میں مائکروویو ہے؟,no,yes,random,microwave,ur,yes
8718,COCO_val2014_000000008718.jpg,کیا تصویر میں کوئی سائیکل ہے؟,no,yes,random,bicycle,ur,yes
332625,COCO_val2014_000000332625.jpg,کیا تصویر میں فائر ہائیڈرنٹ ہے؟,no,yes,random,fire hydrant,ur,yes
131280,COCO_val2014_000000131280.jpg,کیا تصویر میں تندور ہے؟,no,yes,random,oven,ur,yes
367872,COCO_val2014_000000367872.jpg,کیا تصویر میں بھیڑ ہے؟,no,yes,random,sheep,ur,yes
455716,COCO_val2014_000000455716.jpg,کیا تصویر میں بروکولی ہے؟,no,yes,random,broccoli,ur,yes
398798,COCO_val2014_000000398798.jpg,کیا تصویر میں کوئی بستر ہے؟,no,yes,random,bed,ur,yes
383087,COCO_val2014_000000383087.jpg,کیا تصویر میں کوئی بوتل ہے؟,no,yes,random,bottle,ur,yes
322816,COCO_val2014_000000322816.jpg,کیا تصویر میں کوئی سرف بورڈ ہے؟,yes,yes,popular,surfboard,ur,yes
470699,COCO_val2014_000000470699.jpg,کیا تصویر میں کوئی شخص ہے؟,yes,yes,popular,person,ur,yes
520862,COCO_val2014_000000520862.jpg,کیا تصویر میں کرسی ہے؟,yes,yes,popular,chair,ur,yes
412419,COCO_val2014_000000412419.jpg,کیا تصویر میں بیس بال کا دستانہ ہے؟,yes,yes,popular,baseball glove,ur,yes
131280,COCO_val2014_000000131280.jpg,کیا تصویر میں کوئی شخص ہے؟,yes,yes,popular,person,ur,yes
577219,COCO_val2014_000000577219.jpg,کیا تصویر میں کوئی بیگ ہے؟,yes,yes,popular,backpack,ur,yes
303685,COCO_val2014_000000303685.jpg,کیا تصویر میں کوئی ٹرک ہے؟,yes,yes,popular,truck,ur,yes
113139,COCO_val2014_000000113139.jpg,کیا تصویر میں کپ ہے؟,yes,yes,popular,cup,ur,yes
207072,COCO_val2014_000000207072.jpg,کیا تصویر میں کوئی کار ہے؟,yes,yes,popular,car,ur,yes
317565,COCO_val2014_000000317565.jpg,کیا تصویر میں صوفہ ہے؟,yes,yes,popular,couch,ur,yes
194716,COCO_val2014_000000194716.jpg,کیا تصویر میں کوئی کار ہے؟,yes,yes,popular,car,ur,yes
83277,COCO_val2014_000000083277.jpg,کیا تصویر میں کوئی کار ہے؟,yes,yes,popular,car,ur,yes
322816,COCO_val2014_000000322816.jpg,کیا تصویر میں کیک ہے؟,yes,yes,popular,cake,ur,yes
297522,COCO_val2014_000000297522.jpg,کیا تصویر میں بیس بال کا دستانہ ہے؟,yes,yes,popular,baseball glove,ur,yes
478736,COCO_val2014_000000478736.jpg,کیا تصویر میں کوئی کار ہے؟,yes,yes,popular,car,ur,yes
115776,COCO_val2014_000000115776.jpg,کیا تصویر میں چاقو ہے؟,yes,yes,popular,knife,ur,yes
279549,COCO_val2014_000000279549.jpg,کیا تصویر میں ٹینس ریکیٹ ہے؟,yes,yes,popular,tennis racket,ur,yes
218494,COCO_val2014_000000218494.jpg,کیا تصویر میں کی بورڈ ہے؟,yes,yes,popular,keyboard,ur,yes
375285,COCO_val2014_000000375285.jpg,کیا تصویر میں کوئی بیگ ہے؟,yes,yes,popular,backpack,ur,yes
497067,COCO_val2014_000000497067.jpg,کیا تصویر میں کوئی ٹرک ہے؟,yes,yes,popular,truck,ur,yes
110330,COCO_val2014_000000110330.jpg,کیا تصویر میں ہینڈ بیگ ہے؟,yes,yes,popular,handbag,ur,yes
255401,COCO_val2014_000000255401.jpg,کیا تصویر میں کوئی بوتل ہے؟,yes,yes,popular,bottle,ur,yes
422025,COCO_val2014_000000422025.jpg,کیا تصویر میں کوئی ٹرک ہے؟,yes,yes,popular,truck,ur,yes
54329,COCO_val2014_000000054329.jpg,کیا تصویر میں بیس بال کا دستانہ ہے؟,yes,yes,popular,baseball glove,ur,yes
257036,COCO_val2014_000000257036.jpg,کیا تصویر میں کوئی بیگ ہے؟,yes,yes,popular,backpack,ur,yes
150224,COCO_val2014_000000150224.jpg,کیا تصویر میں کوئی شخص ہے؟,yes,yes,popular,person,ur,yes
536403,COCO_val2014_000000536403.jpg,کیا تصویر میں کوئی ہاٹ ڈاگ ہے؟,yes,yes,popular,hot dog,ur,yes
431891,COCO_val2014_000000431891.jpg,کیا تصویر میں کوئی شخص ہے؟,yes,yes,popular,person,ur,yes
323576,COCO_val2014_000000323576.jpg,کیا تصویر میں چھتری ہے؟,yes,yes,popular,umbrella,ur,yes
439982,COCO_val2014_000000439982.jpg,کیا تصویر میں کپ ہے؟,yes,yes,popular,cup,ur,yes
54329,COCO_val2014_000000054329.jpg,کیا تصویر میں کوئی شخص ہے؟,yes,yes,popular,person,ur,yes
110313,COCO_val2014_000000110313.jpg,کیا تصویر میں کوئی شخص ہے؟,yes,yes,popular,person,ur,yes
233727,COCO_val2014_000000233727.jpg,کیا تصویر میں کوئی شخص ہے؟,yes,yes,popular,person,ur,yes
228335,COCO_val2014_000000228335.jpg,کیا تصویر میں کرسی ہے؟,yes,yes,popular,chair,ur,yes
520659,COCO_val2014_000000520659.jpg,کیا تصویر میں کوئی سرف بورڈ ہے؟,yes,yes,popular,surfboard,ur,yes
8021,COCO_val2014_000000008021.jpg,کیا تصویر میں کوئی بوتل ہے؟,yes,yes,popular,bottle,ur,yes
50942,COCO_val2014_000000050942.jpg,کیا تصویر میں کی بورڈ ہے؟,yes,yes,popular,keyboard,ur,yes
200627,COCO_val2014_000000200627.jpg,کیا تصویر میں کوئی کتاب ہے؟,yes,yes,popular,book,ur,yes
386424,COCO_val2014_000000386424.jpg,کیا تصویر میں کوئی بوتل ہے؟,yes,yes,popular,bottle,ur,yes
248089,COCO_val2014_000000248089.jpg,کیا تصویر میں کوئی شخص ہے؟,yes,yes,popular,person,ur,yes
17714,COCO_val2014_000000017714.jpg,کیا تصویر میں کانٹا ہے؟,yes,yes,popular,fork,ur,yes
526418,COCO_val2014_000000526418.jpg,کیا تصویر میں کوئی کتاب ہے؟,yes,yes,popular,book,ur,yes
342165,COCO_val2014_000000342165.jpg,کیا تصویر میں کوئی شخص ہے؟,yes,yes,popular,person,ur,yes
8718,COCO_val2014_000000008718.jpg,کیا تصویر میں چمچ ہے؟,yes,yes,popular,spoon,ur,yes
332625,COCO_val2014_000000332625.jpg,کیا تصویر میں کرسی ہے؟,yes,yes,popular,chair,ur,yes
131280,COCO_val2014_000000131280.jpg,کیا تصویر میں کھیلوں کی گیند ہے؟,yes,yes,popular,sports ball,ur,yes
367872,COCO_val2014_000000367872.jpg,کیا تصویر میں بیس بال کا دستانہ ہے؟,yes,yes,popular,baseball glove,ur,yes
455716,COCO_val2014_000000455716.jpg,کیا تصویر میں ہینڈ بیگ ہے؟,yes,yes,popular,handbag,ur,yes
398798,COCO_val2014_000000398798.jpg,کیا تصویر میں ٹینس ریکیٹ ہے؟,yes,yes,popular,tennis racket,ur,yes
383087,COCO_val2014_000000383087.jpg,کیا تصویر میں کپ ہے؟,yes,yes,popular,cup,ur,yes
322816,COCO_val2014_000000322816.jpg,کیا تصویر میں کرسی ہے؟,no,yes,popular,chair,ur,yes
470699,COCO_val2014_000000470699.jpg,کیا تصویر میں کوئی کتاب ہے؟,no,yes,popular,book,ur,yes
520862,COCO_val2014_000000520862.jpg,کیا تصویر میں کوئی کار ہے؟,no,yes,popular,car,ur,yes
412419,COCO_val2014_000000412419.jpg,کیا تصویر میں کوئی کتاب ہے؟,no,yes,popular,book,ur,yes
131280,COCO_val2014_000000131280.jpg,کیا تصویر میں کرسی ہے؟,no,yes,popular,chair,ur,yes
577219,COCO_val2014_000000577219.jpg,کیا تصویر میں کوئی کتاب ہے؟,no,yes,popular,book,ur,yes
303685,COCO_val2014_000000303685.jpg,کیا تصویر میں کوئی کار ہے؟,no,yes,popular,car,ur,yes
113139,COCO_val2014_000000113139.jpg,کیا تصویر میں کوئی کار ہے؟,no,yes,popular,car,ur,yes
207072,COCO_val2014_000000207072.jpg,کیا تصویر میں کوئی شخص ہے؟,no,yes,popular,person,ur,yes
317565,COCO_val2014_000000317565.jpg,کیا تصویر میں کوئی کار ہے؟,no,yes,popular,car,ur,yes
194716,COCO_val2014_000000194716.jpg,کیا تصویر میں کوئی کتاب ہے؟,no,yes,popular,book,ur,yes
83277,COCO_val2014_000000083277.jpg,کیا تصویر میں کوئی کتاب ہے؟,no,yes,popular,book,ur,yes
322816,COCO_val2014_000000322816.jpg,کیا تصویر میں کوئی کار ہے؟,no,yes,popular,car,ur,yes
297522,COCO_val2014_000000297522.jpg,کیا تصویر میں کوئی کار ہے؟,no,yes,popular,car,ur,yes
478736,COCO_val2014_000000478736.jpg,کیا تصویر میں کوئی شخص ہے؟,no,yes,popular,person,ur,yes
115776,COCO_val2014_000000115776.jpg,کیا تصویر میں کوئی شخص ہے؟,no,yes,popular,person,ur,yes
279549,COCO_val2014_000000279549.jpg,کیا تصویر میں کوئی کار ہے؟,no,yes,popular,car,ur,yes
218494,COCO_val2014_000000218494.jpg,کیا تصویر میں کرسی ہے؟,no,yes,popular,chair,ur,yes
375285,COCO_val2014_000000375285.jpg,کیا تصویر میں کرسی ہے؟,no,yes,popular,chair,ur,yes
497067,COCO_val2014_000000497067.jpg,کیا تصویر میں کوئی بوتل ہے؟,no,yes,popular,bottle,ur,yes
110330,COCO_val2014_000000110330.jpg,کیا تصویر میں کوئی کتاب ہے؟,no,yes,popular,book,ur,yes
255401,COCO_val2014_000000255401.jpg,کیا تصویر میں کرسی ہے؟,no,yes,popular,chair,ur,yes
422025,COCO_val2014_000000422025.jpg,کیا تصویر میں کوئی کتاب ہے؟,no,yes,popular,book,ur,yes
54329,COCO_val2014_000000054329.jpg,کیا تصویر میں کوئی کتاب ہے؟,no,yes,popular,book,ur,yes
257036,COCO_val2014_000000257036.jpg,کیا تصویر میں کوئی کتاب ہے؟,no,yes,popular,book,ur,yes
150224,COCO_val2014_000000150224.jpg,کیا تصویر میں کوئی بوتل ہے؟,no,yes,popular,bottle,ur,yes
536403,COCO_val2014_000000536403.jpg,کیا تصویر میں کوئی شخص ہے؟,no,yes,popular,person,ur,yes
431891,COCO_val2014_000000431891.jpg,کیا تصویر میں کوئی کار ہے؟,no,yes,popular,car,ur,yes
323576,COCO_val2014_000000323576.jpg,کیا تصویر میں کوئی کتاب ہے؟,no,yes,popular,book,ur,yes
439982,COCO_val2014_000000439982.jpg,کیا تصویر میں کوئی کتاب ہے؟,no,yes,popular,book,ur,yes
54329,COCO_val2014_000000054329.jpg,کیا تصویر میں کرسی ہے؟,no,yes,popular,chair,ur,yes
110313,COCO_val2014_000000110313.jpg,کیا تصویر میں کرسی ہے؟,no,yes,popular,chair,ur,yes
233727,COCO_val2014_000000233727.jpg,کیا تصویر میں کرسی ہے؟,no,yes,popular,chair,ur,yes
228335,COCO_val2014_000000228335.jpg,کیا تصویر میں کوئی بوتل ہے؟,no,yes,popular,bottle,ur,yes
520659,COCO_val2014_000000520659.jpg,کیا تصویر میں کوئی کار ہے؟,no,yes,popular,car,ur,yes
8021,COCO_val2014_000000008021.jpg,کیا تصویر میں کوئی کار ہے؟,no,yes,popular,car,ur,yes
50942,COCO_val2014_000000050942.jpg,کیا تصویر میں کوئی کار ہے؟,no,yes,popular,car,ur,yes
200627,COCO_val2014_000000200627.jpg,کیا تصویر میں کرسی ہے؟,no,yes,popular,chair,ur,yes
386424,COCO_val2014_000000386424.jpg,کیا تصویر میں کوئی کار ہے؟,no,yes,popular,car,ur,yes
248089,COCO_val2014_000000248089.jpg,کیا تصویر میں کوئی کتاب ہے؟,no,yes,popular,book,ur,yes
17714,COCO_val2014_000000017714.jpg,کیا تصویر میں کوئی کار ہے؟,no,yes,popular,car,ur,yes
526418,COCO_val2014_000000526418.jpg,کیا تصویر میں کوئی بوتل ہے؟,no,yes,popular,bottle,ur,yes
342165,COCO_val2014_000000342165.jpg,کیا تصویر میں کوئی کتاب ہے؟,no,yes,popular,book,ur,yes
8718,COCO_val2014_000000008718.jpg,کیا تصویر میں کوئی شخص ہے؟,no,yes,popular,person,ur,yes
332625,COCO_val2014_000000332625.jpg,کیا تصویر میں کوئی کار ہے؟,no,yes,popular,car,ur,yes
131280,COCO_val2014_000000131280.jpg,کیا تصویر میں کوئی کتاب ہے؟,no,yes,popular,book,ur,yes
367872,COCO_val2014_000000367872.jpg,کیا تصویر میں کوئی کتاب ہے؟,no,yes,popular,book,ur,yes
455716,COCO_val2014_000000455716.jpg,کیا تصویر میں کرسی ہے؟,no,yes,popular,chair,ur,yes
398798,COCO_val2014_000000398798.jpg,کیا تصویر میں کوئی کار ہے؟,no,yes,popular,car,ur,yes
383087,COCO_val2014_000000383087.jpg,کیا تصویر میں کوئی کتاب ہے؟,no,yes,popular,book,ur,yes
322816,COCO_val2014_000000322816.jpg,کیا تصویر میں کوئی کتاب ہے؟,yes,yes,adversarial,book,ur,yes
470699,COCO_val2014_000000470699.jpg,کیا تصویر میں کوئی سرف بورڈ ہے؟,yes,yes,adversarial,surfboard,ur,yes
520862,COCO_val2014_000000520862.jpg,کیا تصویر میں کھانے کی میز ہے؟,yes,yes,adversarial,dining table,ur,yes
412419,COCO_val2014_000000412419.jpg,کیا تصویر میں کوئی شخص ہے؟,yes,yes,adversarial,person,ur,yes
131280,COCO_val2014_000000131280.jpg,کیا تصویر میں بیس بال کا دستانہ ہے؟,yes,yes,adversarial,baseball glove,ur,yes
577219,COCO_val2014_000000577219.jpg,کیا تصویر میں کوئی بیگ ہے؟,yes,yes,adversarial,backpack,ur,yes
303685,COCO_val2014_000000303685.jpg,کیا تصویر میں کوئی بیگ ہے؟,yes,yes,adversarial,backpack,ur,yes
113139,COCO_val2014_000000113139.jpg,کیا تصویر میں کھانے کی میز ہے؟,yes,yes,adversarial,dining table,ur,yes
207072,COCO_val2014_000000207072.jpg,کیا تصویر میں گلدان ہے؟,yes,yes,adversarial,vase,ur,yes
317565,COCO_val2014_000000317565.jpg,کیا تصویر میں ٹی وی ہے؟,yes,yes,adversarial,tv,ur,yes
194716,COCO_val2014_000000194716.jpg,کیا تصویر میں کوئی شخص ہے؟,yes,yes,adversarial,person,ur,yes
83277,COCO_val2014_000000083277.jpg,کیا تصویر میں اسکیٹ بورڈ ہے؟,yes,yes,adversarial,skateboard,ur,yes
322816,COCO_val2014_000000322816.jpg,کیا تصویر میں کوئی سرف بورڈ ہے؟,yes,yes,adversarial,surfboard,ur,yes
297522,COCO_val2014_000000297522.jpg,کیا تصویر میں کوئی شخص ہے؟,yes,yes,adversarial,person,ur,yes
478736,COCO_val2014_000000478736.jpg,کیا تصویر میں کوئی کار ہے؟,yes,yes,adversarial,car,ur,yes
115776,COCO_val2014_000000115776.jpg,کیا تصویر میں چاقو ہے؟,yes,yes,adversarial,knife,ur,yes
279549,COCO_val2014_000000279549.jpg,کیا تصویر میں کوئی شخص ہے؟,yes,yes,adversarial,person,ur,yes
218494,COCO_val2014_000000218494.jpg,کیا تصویر میں کی بورڈ ہے؟,yes,yes,adversarial,keyboard,ur,yes
375285,COCO_val2014_000000375285.jpg,کیا تصویر میں کوئی سرف بورڈ ہے؟,yes,yes,adversarial,surfboard,ur,yes
497067,COCO_val2014_000000497067.jpg,کیا تصویر میں کوئی ٹرک ہے؟,yes,yes,adversarial,truck,ur,yes
110330,COCO_val2014_000000110330.jpg,کیا تصویر میں کوئی شخص ہے؟,yes,yes,adversarial,person,ur,yes
255401,COCO_val2014_000000255401.jpg,کیا تصویر میں کوئی بوتل ہے؟,yes,yes,adversarial,bottle,ur,yes
422025,COCO_val2014_000000422025.jpg,کیا تصویر میں کوئی شخص ہے؟,yes,yes,adversarial,person,ur,yes
54329,COCO_val2014_000000054329.jpg,کیا تصویر میں کوئی شخص ہے؟,yes,yes,adversarial,person,ur,yes
